Date,Open,High,Low,Close,Volume,Ticker
2024-09-12 17:18:49.733557,16943.649908409127,16967.36509213821,16609.63744737879,16861.433151606958,103748,AAPL
2024-09-13 17:18:49.733557,16791.335226642797,16967.63081536875,16596.612315544022,16660.966575027876,118421,AAPL
2024-09-16 17:18:49.733557,16309.450651119123,16346.757316729658,16276.947485173307,16307.397662454465,69369,AAPL
2024-09-17 17:18:49.733557,16106.204640832539,17822.16959304659,16025.646840570273,17510.969380819977,176895,AAPL
2024-09-18 17:18:49.733557,15119.402827912663,15203.66499799897,14945.848905305105,15147.572477167292,50299,AAPL
2024-09-19 17:18:49.733557,14788.925210265208,14853.758829618435,14616.784316363372,14760.246164995448,112016,AAPL
2024-09-20 17:18:49.733557,14503.42331138722,14571.193559763558,14366.096180918421,14514.745583221631,119480,AAPL
2024-09-23 17:18:49.733557,14557.224377807299,14608.850238943432,14543.592112787384,14548.766079770172,85770,AAPL
2024-09-24 17:18:49.733557,14097.463723384084,14150.821962099666,13961.282490406222,14047.353167509042,147312,AAPL
2024-09-25 17:18:49.733557,13414.71519086705,13515.950089027938,13411.299770089743,13480.828698367499,63372,AAPL
2024-09-26 17:18:49.733557,13169.570335990045,13415.305891583963,13002.971919298212,13006.45152333716,56158,AAPL
2024-09-27 17:18:49.733557,12801.248586505768,12979.77492176817,12693.259226916553,12878.906843861727,106898,AAPL
2024-09-30 17:18:49.733557,12527.211538388081,12656.036937880486,12469.090124506543,12619.04816191578,131472,AAPL
2024-10-01 17:18:49.733557,12259.920369727442,12392.32477048811,12164.882881502352,12175.40480392885,150613,AAPL
2024-10-02 17:18:49.733557,12041.56938655328,12085.748591142175,11934.89038792718,11984.701048062636,86325,AAPL
2024-10-03 17:18:49.733557,11763.354404095833,11978.9085162338,11673.731879996885,11719.513378399748,132377,AAPL
2024-10-04 17:18:49.733557,11703.009250309173,11809.078544594197,11626.690365083266,11659.098924717657,99018,AAPL
2024-10-07 17:18:49.733557,11266.325882670862,11456.663800646811,11243.825426994297,11267.152946460325,94947,AAPL
2024-10-08 17:18:49.733557,10926.075638226202,11019.87054103326,10879.046593963181,10985.153513547972,126568,AAPL
2024-10-09 17:18:49.733557,10725.76275775322,10727.538884727735,10599.851154936949,10720.891631549486,119640,AAPL
2024-10-10 17:18:49.733557,10240.460241460516,11538.46280313738,10163.344068786659,11399.688576315604,89131,AAPL
2024-10-11 17:18:49.733557,10273.916562136008,10304.114809189441,10197.056665279435,10214.21767863754,144349,AAPL
2024-10-14 17:18:49.733557,10161.20834276209,10190.206613225475,10121.036023012934,10170.17268255925,141449,AAPL
2024-10-15 17:18:49.733557,10061.8699530601,10187.306360590055,9930.971351464972,10111.90238646883,81234,AAPL
2024-10-16 17:18:49.733557,10025.752222331814,10244.79594791339,10008.035026603022,10045.102369036562,111916,AAPL
2024-10-17 17:18:49.733557,9826.64258108387,9847.458792722215,9711.444428792378,9802.3813566815,115075,AAPL
2024-10-18 17:18:49.733557,9746.128771825643,9846.94705394777,9615.956985361614,9779.171215264878,107895,AAPL
2024-10-21 17:18:49.733557,9761.796946033868,9940.555303966472,9738.359126926736,9810.143638303383,83552,AAPL
2024-10-22 17:18:49.733557,9817.133401256966,9918.084662332054,9724.408221167121,9802.81525774601,79995,AAPL
2024-10-23 17:18:49.733557,9967.747467594341,9998.082572705629,9945.770193419234,9953.133443983921,99262,AAPL
2024-10-24 17:18:49.733557,10223.062386037738,10292.506622186464,10125.131230349283,10254.220062899583,135254,AAPL
2024-10-25 17:18:49.733557,10857.56390039708,10950.25036932215,10807.067596675326,10888.3050184811,116647,AAPL
2024-10-28 17:18:49.733557,11297.798539913187,11528.44491517887,11139.150567761055,11282.106665938476,88912,AAPL
2024-10-29 17:18:49.733557,11664.302287250224,11785.668941769893,11423.215779757093,11766.429554496759,123197,AAPL
2024-10-30 17:18:49.733557,12161.57739783015,12292.417912025936,12121.904149843494,12265.046235403848,14557,AAPL
2024-10-31 17:18:49.733557,12392.553963517752,12497.552230345027,12342.916977993316,12446.149822417687,134807,AAPL
2024-11-01 17:18:49.733557,13107.263982639557,13224.331518349698,12935.991742786991,13124.054401889185,47813,AAPL
2024-11-04 17:18:49.733557,13961.238207982748,14065.46326044965,13737.367955021282,13935.269531380405,89137,AAPL
2024-11-05 17:18:49.733557,15617.592705530029,15737.798332559241,15407.923757959827,15480.696771377645,66852,AAPL
2024-11-06 17:18:49.733557,16635.635364288857,16646.339262976304,16488.03035907823,16550.554738717954,61194,AAPL
2024-11-07 17:18:49.733557,17923.884871800678,18018.131634494064,17878.475674229096,17941.08394055933,134879,AAPL
2024-11-08 17:18:49.733557,19446.801769208298,19532.773287026386,19211.73706592381,19449.018560272925,85975,AAPL
2024-11-11 17:18:49.733557,20681.04391448639,20868.482343651416,20510.23211417932,20806.067010599705,110605,AAPL
2024-11-12 17:18:49.733557,23247.717931720774,23467.182007011652,23037.838760538285,23250.297883966945,98797,AAPL
2024-11-13 17:18:49.733557,25916.21675736731,26080.176369202327,25737.31576574147,25961.13382230595,114446,AAPL
2024-11-14 17:18:49.733557,29222.054913918895,29292.958421052015,29156.544320033347,29165.639393349407,102446,AAPL
2024-11-15 17:18:49.733557,31893.36985331916,32334.34712113322,31826.210109260173,32052.293689387607,61673,AAPL
2024-11-18 17:18:49.733557,36866.507854623356,37013.77170117957,36239.77498566077,36752.10349447012,130140,AAPL
2024-11-19 17:18:49.733557,40881.22793578539,41019.9053446635,40145.46690236285,40509.073119141154,85439,AAPL
2024-11-20 17:18:49.733557,46309.93289050582,46655.52653062378,45900.10082675398,46340.14146984837,53408,AAPL
2024-11-21 17:18:49.733557,54750.74759562503,55204.68216207806,54514.153544511624,54619.23623158934,87550,AAPL
2024-11-22 17:18:49.733557,61823.94600507398,62307.309248879785,61541.87826615785,61569.2589962805,145200,AAPL
2024-11-25 17:18:49.733557,70053.88582561564,71078.64650035932,69628.86103451543,70222.76034883477,125608,AAPL
2024-11-26 17:18:49.733557,81432.59607666517,81735.28730245365,80502.4807209067,81323.36510870869,89558,AAPL
2024-11-27 17:18:49.733557,93744.4112016904,95326.23033776807,93415.05429322571,93737.33623661878,89612,AAPL
2024-11-28 17:18:49.733557,106837.6433676273,107580.90442144347,106615.33997623272,106775.13162951144,90629,AAPL
2024-11-29 17:18:49.733557,124700.1590719174,126682.55149211279,124148.05026136384,125280.61872096517,162314,AAPL
2024-12-02 17:18:49.733557,145085.39741772122,147405.5992554508,144686.9436042165,145064.08614140828,111649,AAPL
2024-12-03 17:18:49.733557,173182.49910653237,175511.89268140477,168855.4923152977,172667.1036196783,112986,AAPL
2024-12-04 17:18:49.733557,203740.79955219923,204939.4510092083,200825.84297569422,201983.96669737453,131073,AAPL
2024-12-05 17:18:49.733557,247540.76262375424,247664.47016553069,244950.60215557582,246125.61675234363,107442,AAPL
2024-12-06 17:18:49.733557,294355.9204045002,295096.8493394914,288977.32146794617,290605.43295261945,92369,AAPL
2024-12-09 17:18:49.733557,345075.04520482285,350177.4283903595,343351.6926128105,346669.4951899581,94167,AAPL
2024-12-10 17:18:49.733557,424108.2753169346,433434.02113127214,419484.6075036756,421902.34777258977,97998,AAPL
2024-12-11 17:18:49.733557,499949.87009188073,500530.70750524034,494062.41546904884,499401.06946240924,99104,AAPL
2024-12-12 17:18:49.733557,613773.1766040759,614376.845745012,598084.4432075677,605821.6055265128,121869,AAPL
2024-12-13 17:18:49.733557,744830.125197931,753340.0366895093,741008.0894270545,748456.2372816883,101793,AAPL
2024-12-16 17:18:49.733557,882977.1697176863,891281.6504569174,876369.4322452489,887443.7943985879,122268,AAPL
2024-12-17 17:18:49.733557,1079079.6412852972,1085150.2592600056,1074506.1082289494,1082970.37169724,97611,AAPL
2024-12-18 17:18:49.733557,1308477.6201700212,1334768.801198988,1301981.1830611725,1325349.629474905,102405,AAPL
2024-12-19 17:18:49.733557,1631716.8686554583,1643813.5663657398,1622431.5642646805,1636875.1156111967,40194,AAPL
2024-12-20 17:18:49.733557,1955851.1457173706,1998036.8851702528,1952282.8443091395,1964791.139625659,127712,AAPL
2024-12-23 17:18:49.733557,2360128.5397960055,2388677.3467858573,2325868.9703788403,2358002.960093405,110632,AAPL
2024-12-24 17:18:49.733557,2916391.9696205053,2958166.055923429,2869936.831722484,2910430.1825975776,130034,AAPL
2024-12-25 17:18:49.733557,3622943.6104921424,3639595.370811545,3524808.783574261,3582655.161855454,13165,AAPL
2024-12-26 17:18:49.733557,4433904.7268723715,4473354.324027449,4384499.511259451,4408789.342828573,162696,AAPL
2024-12-27 17:18:49.733557,5415026.538342971,5439961.054273015,5396151.29534194,5433815.871348015,95874,AAPL
2024-12-30 17:18:49.733557,6560799.672191742,6599625.192642926,6543937.529113556,6596320.389851192,133367,AAPL
2024-12-31 17:18:49.733557,8137184.733179295,8217234.84323478,8088866.371927305,8113263.01013083,68844,AAPL
2025-01-01 17:18:49.733557,9903684.549067633,10134580.976414494,9845046.948670689,9982679.793550078,118435,AAPL
2025-01-02 17:18:49.733557,12225624.497516459,12306162.72124351,9056688.173938198,9234846.48993876,188032,AAPL
2025-01-03 17:18:49.733557,15303372.642460328,15325112.683745826,15171772.308921704,15195947.27949326,81622,AAPL
2025-01-06 17:18:49.733557,18640580.272587184,18764891.924380485,18506791.869028784,18693148.22615805,157506,AAPL
2025-01-07 17:18:49.733557,22173960.640170325,22607875.96546093,21898979.773524094,22404009.653179947,94493,AAPL
2025-01-08 17:18:49.733557,27776349.97706667,28189616.260407466,27371697.87304003,27552763.23826007,106641,AAPL
2025-01-09 17:18:49.733557,32994322.413020365,33261344.859374166,32984495.5391993,33016989.578715697,126277,AAPL
2025-01-10 17:18:49.733557,40832610.04356213,40859526.133454,39877937.857484795,40531894.23678172,115011,AAPL
2025-01-13 17:18:49.733557,49445186.68230161,50501261.349593006,49215083.734343916,49922278.9487297,104720,AAPL
2025-01-14 17:18:49.733557,59356829.74266585,60264464.80234525,59237402.93818798,59570840.460233726,111096,AAPL
2025-01-15 17:18:49.733557,72817902.2881044,73037735.58855066,72804862.22092395,72815613.71134903,172275,AAPL
2025-01-16 17:18:49.733557,88075889.15519989,89397529.80460483,87110311.81835411,88051094.59466603,98345,AAPL
2025-01-17 17:18:49.733557,106536732.62787518,107074224.36635272,104116331.1172302,106824904.35065788,106180,AAPL
2025-01-20 17:18:49.733557,131777722.75296102,133558611.12011978,130660972.41796856,131287593.90452778,131860,AAPL
2025-01-21 17:18:49.733557,154813052.81428942,156154347.71684745,154131811.5388512,155810099.82565004,133209,AAPL
2025-01-22 17:18:49.733557,182735533.94884455,183340059.65415093,181020057.1959588,182891612.90876412,135746,AAPL
2025-01-23 17:18:49.733557,213663622.694073,218844313.74028176,212200713.30492818,213509675.92697763,119321,AAPL
2025-01-24 17:18:49.733557,249434094.06259868,249555855.28471532,244538660.6529426,248667340.76941872,65856,AAPL
2025-01-27 17:18:49.733557,293125501.2724626,293734108.2001262,290348193.5735411,291880547.21224517,149016,AAPL
2025-01-28 17:18:49.733557,341241039.2157681,345707378.63171315,340138730.28354627,343556919.94503504,65670,AAPL
2025-01-29 17:18:49.733557,398797687.5869192,409189656.4811533,396679907.7687756,402498741.0826643,109128,AAPL
2025-01-30 17:18:49.733557,477402617.68216676,482238051.8566025,469051776.92157227,473774379.88839597,77520,AAPL
2025-01-31 17:18:49.733557,549734264.9430082,551063248.9579269,544594288.601002,548641465.572563,98078,AAPL
2025-02-03 17:18:49.733557,644208163.8647923,653549054.384297,641270086.2255793,647111291.4698241,110124,AAPL
2025-02-04 17:18:49.733557,747260717.3990985,764549606.1215062,733276853.216664,740377198.0126648,109688,AAPL
2025-02-05 17:18:49.733557,884137576.4985186,884608305.7440908,874236671.742842,883525000.279979,113146,AAPL
2025-02-06 17:18:49.733557,1024345534.4882671,1024473817.731776,1004515991.9476416,1017155782.8459815,148523,AAPL
2025-02-07 17:18:49.733557,1139861201.6196089,1140108439.6500845,1132754693.3990161,1139400094.241388,113760,AAPL
2025-02-10 17:18:49.733557,1282646471.9462082,1284930768.3175914,1265093182.749814,1266996860.3098805,92867,AAPL
2025-02-11 17:18:49.733557,1453974292.432563,1455861411.2888424,1436938120.6784027,1438836033.8898537,129009,AAPL
2025-02-12 17:18:49.733557,1607252870.842377,1617956879.683145,1589818383.6561449,1609654869.3559906,135724,AAPL
2025-02-13 17:18:49.733557,1831858400.2856414,1840865015.9637523,1807875686.664254,1821252492.7837403,63300,AAPL
2025-02-14 17:18:49.733557,2053378564.9494119,2053983234.509249,2038686185.0318356,2045466164.9963207,118007,AAPL
2025-02-17 17:18:49.733557,2287841448.9954724,2299019337.3793993,2261201368.9917474,2269226257.6598253,121048,AAPL
2025-02-18 17:18:49.733557,2463011979.1591673,2493217109.473298,2462375446.669683,2477339848.3777623,91225,AAPL
2025-02-19 17:18:49.733557,2676775623.4639244,2679336987.8907375,2635172229.542755,2665813627.665915,141543,AAPL
2025-02-20 17:18:49.733557,2929073645.9934435,2935788337.7734017,2905607980.8483934,2910608750.074349,95578,AAPL
2025-02-21 17:18:49.733557,3202374784.7468505,3280256226.786405,3201037799.8530574,3236492447.0901985,103921,AAPL
2025-02-24 17:18:49.733557,3526230096.265649,3636062492.1454177,3483118110.389425,3551417565.358911,94846,AAPL
2025-02-25 17:18:49.733557,3747035368.708493,3830627542.264255,3721895174.656771,3793401260.1608577,100691,AAPL
2025-02-26 17:18:49.733557,4131680730.2562585,4184726169.4448934,4107703071.683452,4138363251.8757625,67142,AAPL
2025-02-27 17:18:49.733557,4539572335.469901,4624195722.264575,4432219068.957701,4520132089.197447,56867,AAPL
2025-02-28 17:18:49.733557,4867102332.811965,4882097913.005093,4810318165.735863,4823665961.218206,147994,AAPL
2025-03-03 17:18:49.733557,5230028645.162611,5247494432.358715,5217406716.867631,5227706967.0577755,74618,AAPL
2025-03-04 17:18:49.733557,5702291962.06877,5774451854.220142,5634504760.111166,5647166489.902844,70268,AAPL
2025-03-05 17:18:49.733557,5920120733.529567,6011246361.034998,5836158983.36779,5969500858.918747,35603,AAPL
2025-03-06 17:18:49.733557,6397537746.998075,6528066320.128167,6392056494.465871,6463528792.355756,80895,AAPL
2025-03-07 17:18:49.733557,7012936960.005015,7125792445.681805,6995344277.789922,7015272642.368656,60408,AAPL
2025-03-10 17:18:49.733557,7692183603.400618,7756893492.607463,7632572233.11139,7674516740.794499,149455,AAPL
2025-03-11 17:18:49.733557,8386107683.189944,8483641802.390516,8372037889.780908,8387751398.87835,130484,AAPL
2025-03-12 17:18:49.733557,8689522294.790174,8855640826.196299,8654644645.753754,8798552731.477879,79603,AAPL
2025-03-13 17:18:49.733557,9294435805.537992,9393801377.931845,9278216935.642168,9299403256.697063,167741,AAPL
2025-03-14 17:18:49.733557,9995889674.862322,10122171114.541624,9899402139.31004,10074660885.585363,129545,AAPL
2025-03-17 17:18:49.733557,10964180368.387138,11012420887.776031,10819562186.579845,10920347277.003775,90347,AAPL
2025-03-18 17:18:49.733557,11872900547.89296,12003357692.918814,11832706323.076813,11846869171.611605,25110,AAPL
2025-03-19 17:18:49.733557,13500263974.875362,13663780042.612143,13415285356.902988,13576748086.018303,169421,AAPL
2025-03-20 17:18:49.733557,14732064621.717321,14809509780.712086,14573778484.785524,14777579892.34762,58415,AAPL
2025-03-21 17:18:49.733557,16156831190.418053,16314856809.083467,15935570736.814178,16260061888.737051,50842,AAPL
2025-03-24 17:18:49.733557,17863892974.167625,17984836377.82905,17774124962.13855,17870606724.471878,130848,AAPL
2025-03-25 17:18:49.733557,19696061705.00857,19774732630.50482,19517527612.744507,19583944718.20344,173309,AAPL
2025-03-26 17:18:49.733557,21045715010.62358,21239504073.769962,20749492651.20242,21170797525.810764,141584,AAPL
2025-03-27 17:18:49.733557,23424997282.186184,23669160906.800423,23340633982.800957,23354439775.53982,117053,AAPL
2025-03-28 17:18:49.733557,25111390207.601955,25436304588.150043,24986043117.17524,25191455322.109318,117981,AAPL
2025-03-31 17:18:49.733557,27368466968.414078,27651434203.732468,26905585340.20523,27499152044.154797,125645,AAPL
2025-04-01 17:18:49.733557,29973876718.067417,30153053400.83147,29583656235.77268,29993117900.41135,122855,AAPL
2025-04-02 17:18:49.733557,32927361332.952126,33225163407.644665,32276425397.238632,33132952909.193718,108450,AAPL
2025-04-03 17:18:49.733557,37938679942.81632,38176610555.0343,37788592772.95221,38064997500.342896,103542,AAPL
2025-04-04 17:18:49.733557,40735741469.379234,40964276118.39384,36259210509.849304,36770853448.51257,262396,AAPL
2025-04-07 17:18:49.733557,46838517645.89205,47227636456.81989,45868310188.90238,46293358075.584236,77504,AAPL
2025-04-08 17:18:49.733557,50543907451.477776,50627931800.456375,50211398985.56064,50533226591.07548,91869,AAPL
2025-04-09 17:18:49.733557,56206073175.10786,56708057291.57536,56082872629.57451,56442795586.81922,49296,AAPL
2025-04-10 17:18:49.733557,64994398090.49249,65607382808.57928,64581950864.137024,64911145945.31671,97245,AAPL
2025-04-11 17:18:49.733557,73741260792.18364,74258227538.84975,72892435698.75644,73790942261.22548,70353,AAPL
2025-04-14 17:18:49.733557,82654959730.32832,83812631720.26714,82006612698.1542,82764577303.9035,67086,AAPL
2025-04-15 17:18:49.733557,94168394083.79051,95486301018.91142,93274544492.6819,93823012803.75235,105525,AAPL
2025-04-16 17:18:49.733557,109735208709.11569,110333097158.64288,109141818899.18434,109239223396.48999,141882,AAPL
2025-04-17 17:18:49.733557,124647464440.48051,126484589725.31818,122577993204.93568,125045073313.79906,127680,AAPL
2025-04-18 17:18:49.733557,145492402129.63776,148299649022.43076,144092644286.99448,145996285911.77737,52923,AAPL
2025-04-21 17:18:49.733557,170592082843.80075,174072209476.49466,168252315564.51065,170873786788.0179,70319,AAPL
2025-04-22 17:18:49.733557,196128808717.02628,201905990605.32214,194908740257.86456,198872711984.0242,128340,AAPL
2025-04-23 17:18:49.733557,240456669016.98468,243120830848.15036,240358117597.8902,242660455745.62857,70910,AAPL
2025-04-24 17:18:49.733557,293364487080.8096,293619573484.4017,290343938898.8874,290980545133.74634,93374,AAPL
2025-04-25 17:18:49.733557,340113571156.1906,341779860416.7257,336062452947.453,336792918243.2107,116865,AAPL
2025-04-28 17:18:49.733557,404675720642.8016,406735031133.9064,403394828480.39655,405280673106.087,70983,AAPL
