Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,234.67198181152344,205.74000549316406,168.84181213378906,422.1435546875,332.8900146484375,235.43115689965902,207.63999938964844,169.09123867813173,426.37509083138485,342.54998779296875,233.55321672420507,205.0500030517578,167.6345961844918,421.17549451394376,326.5899963378906,234.21249554010248,206.97999572753906,168.61234397565445,424.2593075311874,341.79998779296875,33498400,28061600,19266500,18332400,57896400
2024-11-29,237.06935119628906,207.88999938964844,168.5624542236328,422.61260986328125,345.1600036621094,237.5488197625333,208.1999969482422,169.0413489221372,424.0297817162198,345.45001220703125,233.71304074851764,204.58999633789062,166.7765668794217,416.9639323784013,334.6499938964844,234.55211454995276,205.8300018310547,168.1134894922982,419.24935840992123,336.0799865722656,28481400,24892400,14257200,16271900,37167600
2024-12-02,239.3268585205078,210.7100067138672,171.0966339111328,430.1175842285156,357.0899963378906,240.52553753151284,212.99000549316406,171.6852768885628,432.13353107658475,360.0,236.89953466637493,209.50999450683594,168.18333376692627,420.4669212999132,351.1499938964844,237.00941446483552,209.9600067138672,168.38287195306333,420.72641076442574,352.3800048828125,48137100,39523200,23789100,20207200,77986500
2024-12-03,242.3834991455078,213.44000244140625,170.94696044921875,430.3371276855469,351.4200134277344,242.49337894569658,214.02000427246094,172.28388297677475,431.60457529422956,355.69000244140625,238.6376176509325,209.64999389648438,170.4580942007859,426.88402964452257,348.20001220703125,239.54662188503684,210.30999755859375,171.0966254993042,428.9798333762607,351.79998779296875,38861000,32214800,22248700,18302000,58267200
2024-12-04,242.74310302734375,218.16000366210938,173.9700164794922,436.544677734375,357.92999267578125,243.84190102311462,220.0,174.50878632573773,438.79017518476684,358.1000061035156,240.9850414761411,215.75,170.6676115592613,431.7642546343851,348.6000061035156,242.60325739533934,215.9600067138672,170.75740145903967,432.1634480898198,353.0,44383900,48745700,31615100,26009400,50810900
2024-12-05,242.7730712890625,220.5500030517578,172.24398803710938,441.7342529296875,369.489990234375,244.2714238935446,222.14999389648438,175.65614122166315,443.770179142923,375.42999267578125,241.86408229295347,217.3000030517578,171.93470156837253,435.2971785217715,359.5,243.72204013219255,218.02999877929688,174.95774996584004,437.0436765362191,359.8699951171875,40033900,41140200,21356200,21697800,81403600
2024-12-06,242.5732879638672,227.02999877929688,174.30926513671875,442.682373046875,389.2200012207031,244.3613305629988,227.14999389648438,174.6784115765489,445.2073090094776,389.489990234375,241.8141281502541,220.60000610351562,171.4657962428472,440.88595677867977,370.79998779296875,242.6432183998472,220.75,171.6354044780067,441.4148949698492,377.4200134277344,36870600,44178100,21462400,18821000,81455800
2024-12-09,246.47900390625,226.08999633789062,175.1682586669922,445.12744140625,389.7900085449219,246.96847124510987,230.0800018310547,176.05723424799297,447.4328163406456,404.79998779296875,241.48449521514058,225.6699981689453,173.45023604553785,439.6184986530788,378.010009765625,241.56440918324205,227.2100067138672,173.75989224042516,441.7143023543043,397.6099853515625,44649200,46819400,25389600,19144400,96359200
2024-12-10,247.4978790283203,225.0399932861328,184.9569854736328,442.4428405761719,400.989990234375,247.93739821602466,229.05999755859375,186.14561898038454,448.7202622082635,409.7300109863281,245.0705399660552,224.1999969482422,180.8417298459591,440.71632196493806,390.8500061035156,246.61884065291167,226.08999633789062,182.6396622409938,443.500747434082,392.67999267578125,36914800,31199900,54813000,18469500,97563600
2024-12-11,246.2192840576172,230.25999450683594,195.1752166748047,448.0915222167969,424.7699890136719,250.52454792031958,231.1999969482422,195.3849818086967,449.4488165759074,424.8800048828125,245.98952569372008,226.25999450683594,184.637364997593,443.1614051498909,402.3800048828125,247.68767076725757,226.41000366210938,185.0968273042346,443.1614051498909,409.70001220703125,45205800,35385800,67894100,19200200,104287600
2024-12-12,247.68768310546875,228.97000122070312,191.7391815185547,448.6603698730469,418.1000061035156,248.46682524629017,231.08999633789062,194.9554633024938,455.24716851093444,429.29998779296875,245.41017310687806,227.6300048828125,191.48946911126617,448.2112581986308,415.0,246.61885092340057,229.8300018310547,194.77567768503926,448.2112581986308,424.8399963378906,32777500,28204100,34817500,20834800,87752200
2024-12-13,247.85748291015625,227.4600067138672,189.6016387939453,446.37493896484375,436.2300109863281,249.01619729452798,230.1999969482422,192.50827955283287,450.5266178755225,436.29998779296875,245.96955931284188,225.86000061035156,189.42183794011777,444.6883184556146,415.7099914550781,247.54782582286595,228.39999389648438,190.7902570178538,447.5426110314286,420.0,33155300,28768100,25143500,20177800,89000200
2024-12-16,250.7642822265625,232.92999267578125,196.43377685546875,450.6863098144531,463.0199890136719,251.10392039685559,233.0,198.77108139081074,451.27512549789225,463.19000244140625,247.3780059899919,228.00999450683594,192.39841571324646,444.38893932865295,436.1499938964844,247.71764416028498,230.22999572753906,192.648128127054,446.37494735046533,441.0899963378906,51694800,37552100,44934900,23598800,114083800
2024-12-17,253.20159912109375,231.14999389648438,195.1951904296875,453.5505676269531,479.8599853515625,253.5512208135588,232.72999572753906,201.18828813489583,454.3789237624039,483.989990234375,249.50566587259755,227.85000610351562,194.7556941593745,448.67036888572403,457.510009765625,249.80533943156328,232.38999938964844,197.02308705872431,450.10748972576295,475.8999938964844,51356400,35948100,43504000,22733500,131223000
2024-12-18,247.77757263183594,220.52000427246094,188.18325805664062,436.5147399902344,440.1300048828125,254.0007260278641,231.39999389648438,196.77337069091053,451.7441820228141,488.5400085449219,247.46791553993853,220.11000061035156,187.52402890568504,436.1454548251872,427.010009765625,251.88305927654196,230.77000427246094,194.99541962680925,450.4168569277278,466.5,56774100,43281400,34166100,24444500,149340800
2024-12-19,249.51565551757812,223.2899932861328,188.2931365966797,436.15545654296875,436.1700134277344,251.72323503929724,226.08999633789062,192.8079411518366,442.29314366547726,456.3599853515625,246.81862390484895,222.9199981689453,188.16329650997008,435.4468858542376,420.0199890136719,247.22817727073837,224.91000366210938,191.40955777871685,440.73626782337294,451.8800048828125,60882300,39918700,32265200,22963700,118566100
2024-12-20,254.21051025390625,224.9199981689453,191.18980407714844,435.726318359375,421.05999755859375,254.71994465608725,226.2100067138672,192.66809720587494,442.85201454579715,447.0799865722656,245.42017186050566,218.72999572753906,185.00692266360085,427.7722660445124,417.6400146484375,247.76758181309805,219.83999633789062,185.56627599656574,432.2432815476765,425.510009765625,147495300,88279200,63462900,64263700,132216200
2024-12-23,254.98965454101562,225.05999755859375,194.40611267089844,434.3790283203125,430.6000061035156,255.36922684225433,226.8800048828125,194.87557322669755,436.7742196281346,434.510009765625,253.17164603591402,223.89999389648438,189.93125525567427,431.96385754199804,415.4100036621094,254.49020366493687,225.00999450683594,192.3984151157297,435.86603695951885,431.0,40858800,28070000,25675000,19152500,72698100
2024-12-24,257.91644287109375,229.0500030517578,195.8843994140625,438.4508361816406,462.2799987792969,257.92641115938613,229.13999938964844,195.8843994140625,438.7203153724094,462.7799987792969,255.0096198916901,226.1300048828125,193.55707797257898,433.32113775673025,435.1400146484375,255.2094124344067,226.94000244140625,194.61585613024195,433.7802087154167,435.8999938964844,23234700,15007500,10403300,7164500,59551800
2024-12-26,258.7355041503906,227.0500030517578,195.375,437.2332763671875,454.1300048828125,259.81433504408284,228.5,196.52367101490134,440.0576302640168,465.3299865722656,257.34704665632455,226.6699981689453,194.1564021929594,435.7562575113133,451.0199890136719,257.90642916266114,228.5,194.92550545907343,438.20133650274425,465.1600036621094,27237100,16146700,12046600,8194200,76366400
2024-12-27,255.30929565429688,223.75,192.5382537841797,429.66845703125,431.6600036621094,258.41589596104086,226.02999877929688,195.09532170060632,434.3490742197977,450.0,252.78207543596488,220.89999389648438,190.43068040496257,425.49682901810996,426.5,257.54682582842287,225.60000610351562,194.72573696465102,433.73031978660106,449.5199890136719,42355300,27367100,18891400,18117700,82666800
2024-12-30,251.9230194091797,221.3000030517578,191.02000427246094,423.9798583984375,417.4100036621094,253.22159473829512,223.0,192.32849481864238,426.6944166190143,427.0,250.47461491371794,218.42999267578125,188.90243274221342,421.05572893712207,415.75,251.95298524244893,220.05999755859375,189.58165840021294,425.2074080072107,419.3999938964844,35557500,28321200,14264700,13158700,64941000
2024-12-31,250.1449737548828,219.38999938964844,189.08224487304688,420.6565246582031,403.8399963378906,253.00183336212825,223.22999572753906,191.73918864322025,425.8760697244736,427.92999267578125,249.15605553782555,218.94000244140625,188.29314510160168,419.81820926028456,402.5400085449219,252.16275955239965,222.97000122070312,190.8601960597075,425.24732556190753,423.7900085449219,39480700,24819700,17466900,13246500,76825100
2025-01-02,243.5821990966797,220.22000122070312,189.2120819091797,417.74237060546875,379.2799987792969,248.826433311358,225.14999389648438,191.7791328258186,425.2174031564215,392.7300109863281,241.55442975303322,218.19000244140625,187.2843094002135,414.01985416103116,373.0400085449219,248.65660659999048,222.02999877929688,190.43067970164262,424.67847521686525,390.1000061035156,55740700,33956600,20370800,16896500,109710700
2025-01-03,243.0927276611328,224.19000244140625,191.56936645507812,422.5028381347656,410.44000244140625,243.91181916074598,225.36000061035156,192.9877463613902,423.1814700735548,411.8800048828125,241.624340886356,221.6199951171875,189.76145103861666,418.7004647827294,379.45001220703125,243.0927276611328,222.50999450683594,191.14985143368122,420.2373611517797,381.4800109863281,40244100,27515600,18596200,16662900,95423300
2025-01-06,244.73092651367188,227.61000061035156,196.64352416992188,426.99383544921875,411.04998779296875,247.05836939894766,228.83999633789062,197.99197728329852,433.450889550372,426.42999267578125,242.93290033169586,224.83999633789062,193.6270092243641,424.6285829292995,401.70001220703125,244.04168187374515,226.77999877929688,193.75684931380115,427.1435291929144,423.20001220703125,45045600,31849800,29563600,20573600,85516500
2025-01-07,241.94400024414062,222.11000061035156,195.26512145996094,421.5247802734375,394.3599853515625,245.28032844029428,228.3800048828125,200.7687774852745,429.7882097463078,414.3299865722656,241.08494412707995,221.4600067138672,194.37614589069548,419.957914728963,390.0,242.71314361950866,227.89999389648438,196.8832529983184,428.1415176926379,405.8299865722656,40856000,28084200,26487200,18139100,75699500
2025-01-08,242.43344116210938,222.1300048828125,193.7268829345703,423.7104187011719,394.94000244140625,243.44234164075266,223.52000427246094,196.06418741382137,426.11559975123726,402.5,239.78635773622742,220.1999969482422,192.1586969389352,420.69647292951623,387.3999938964844,241.65429905026372,223.19000244140625,192.3484808074723,422.61261379874435,392.95001220703125,37628900,25033300,24864800,15054600,73038800
2025-01-10,236.58987426757812,218.94000244140625,191.81907653808594,418.11163330078125,394.739990234375,239.8962364632009,221.7100067138672,196.29393386115163,423.86008600637365,399.2799987792969,232.74409661721964,216.5,190.09107094303815,414.1894746460312,377.2900085449219,239.7463920626497,221.4600067138672,194.07648645979594,423.7802594986814,391.3999938964844,61710900,36811500,26665200,20201100,62287300
2025-01-13,234.14256286621094,218.4600067138672,190.79026794433594,416.35516357421875,403.30999755859375,234.41227060505477,219.39999389648438,190.96007055747594,417.66253969684465,403.7900085449219,229.46771001708314,216.47000122070312,187.14447278422705,411.4649750549722,380.07000732421875,233.27352322575203,218.05999755859375,189.8513620671916,414.4090535363967,383.2099914550781,49630700,27262700,21823700,17604800,67580500
2025-01-14,233.02378845214844,217.75999450683594,189.4418182373047,414.8382263183594,396.3599853515625,235.8606656353981,221.82000732421875,191.75914137705388,418.9000587938386,422.6400146484375,232.21468051006943,216.1999969482422,188.0933651847724,409.89811945983064,394.5400085449219,234.49217517741417,220.44000244140625,191.02000242961614,416.9739281792526,414.3399963378906,39435300,24711700,17174900,16935900,84565000
2025-01-15,237.60874938964844,223.35000610351562,195.32504272460938,425.4569091796875,428.2200012207031,238.6975638581554,223.57000732421875,196.1341084636535,427.29322350331137,429.79998779296875,234.17252500331003,220.75,191.6392852545324,417.4329894853562,405.6600036621094,234.38230107288462,222.8300018310547,192.8678659974796,418.29128437786517,409.8999938964844,39832000,31291300,21776000,19637800,81375500
2025-01-16,228.00930786132812,220.66000366210938,192.68807983398438,423.7303466796875,413.82000732421875,237.74859991927732,224.64999389648438,195.2551153784116,428.6305247845027,424.0,227.7795647267042,220.30999755859375,192.58818877757312,423.5407549144398,409.1300048828125,237.089336348529,224.4199981689453,193.91666057341888,427.84212760615685,423.489990234375,71759100,24757300,17815400,15300000,68335200
2025-01-17,229.7274169921875,225.94000244140625,195.77452087402344,428.1714782714844,426.5,232.03487756376998,226.50999450683594,197.00310160992169,433.61058460419247,439.739990234375,228.22906438809179,223.0800018310547,193.52710928235737,427.31321381371214,419.75,231.86506609768284,225.83999633789062,196.3039099407615,433.22135040368397,421.5,68488300,42370100,27735100,26197500,94991400
2025-01-21,222.39547729492188,230.7100067138672,197.82217407226562,427.64251708984375,424.07000732421875,224.17352112887505,231.77999877929688,202.05728678766425,430.03770829379437,433.20001220703125,219.13906319002535,226.94000244140625,197.6423732117847,424.7483264493822,406.30999755859375,223.75398423747347,228.89999389648438,198.84100497169504,429.33912735658424,432.6400146484375,98070400,39951500,29971300,26085700,87320900
2025-01-22,223.58416748046875,235.00999450683594,198.1417999267578,445.30712890625,415.1099853515625,223.87384226456615,235.44000244140625,200.24937329507208,446.37496460039233,428.0,219.54859611049605,231.19000244140625,197.30276987978317,435.1275277712005,414.5899963378906,219.54859611049605,232.02000427246094,198.83100862292844,436.68440364505375,416.80999755859375,64126500,41448200,26200600,27803800,60963300
2025-01-23,223.41436767578125,235.4199981689453,197.7522430419922,445.8160705566406,412.3800048828125,226.78066167492807,235.52000427246094,200.06958147081755,445.85599903960934,420.7300109863281,222.05586069453574,231.50999450683594,194.97544232412307,440.61650492666485,408.95001220703125,224.493183388126,234.10000610351562,197.91206263871854,441.1155043659929,416.05999755859375,60234800,26404400,26951400,18389300,50690600
2025-01-24,222.5353240966797,234.85000610351562,199.9796905517578,443.17138671875,406.5799865722656,225.38220009721186,236.39999389648438,200.66888399183227,445.7562002010948,418.8800048828125,221.16683361690275,232.92999267578125,197.77222616967978,440.5167060042179,405.7799987792969,224.53312753788666,234.5,197.87211722888603,444.2691915941594,414.45001220703125,54697900,25890700,23877500,15549500,56427100
2025-01-27,229.6075439453125,235.4199981689453,191.58934020996094,433.6903991699219,397.1499938964844,231.89502211760887,235.61000061035156,196.65351502081776,434.32913308449037,406.69000244140625,223.73399710835045,225.86000061035156,190.5105808080997,422.6525337820519,389.0,223.77396171163917,226.2100067138672,192.18865606918456,423.16152296669173,394.79998779296875,94863400,49428300,41728900,35647800,58125500
2025-01-28,237.99832153320312,238.14999389648438,195.07533264160156,446.30511474609375,398.0899963378906,239.9262098046868,241.77000427246094,195.2551182563093,447.4827461239755,400.5899963378906,230.55650666713984,233.97999572753906,190.4606370613745,430.51676503368185,386.5,230.59647127201654,234.2899932861328,192.52826307792662,433.73032267022137,396.9100036621094,75707600,41587200,24157900,23491700,48910700
2025-01-29,239.0971221923828,237.07000732421875,195.18521118164062,441.44482421875,389.1000061035156,239.5965730646729,240.38999938964844,196.5636133163606,445.98573732495043,398.5899963378906,233.75299176206667,236.14999389648438,193.20747792712066,439.51869372032735,384.4800109863281,233.86287156365174,239.02000427246094,195.33503253066368,445.79611510422404,395.2099914550781,45486100,26091700,18218300,23581400,68033600
2025-01-30,237.3290557861328,234.63999938964844,200.638916015625,414.1595458984375,400.2799987792969,240.52553823889048,237.9499969482422,201.16830508891937,422.0137922192137,412.5,236.94948349745044,232.22000122070312,197.44260031613962,412.33322134699057,384.4100036621094,238.40787147181928,237.13999938964844,197.7722225159478,417.9319804505241,410.7799987792969,55658300,32020700,24354700,54586300,98092900
2025-01-31,235.74081420898438,237.67999267578125,203.78530883789062,414.22943115234375,404.6000061035156,246.91852728753366,240.2899932861328,205.24362078448016,419.84816997012905,419.989990234375,233.18362815459494,236.41000366210938,201.56786140671954,414.0797374049759,401.3399963378906,246.91852728753366,236.5,201.76762828746982,418.141600337115,401.5299987792969,101075100,36162400,32042000,34223400,83568200
2025-02-03,227.75958251953125,237.4199981689453,200.99850463867188,410.09771728515625,383.67999267578125,231.5753945205246,239.25,203.5156099470352,414.57872255523336,389.1700134277344,225.45212191586603,232.89999389648438,199.8698149328218,407.8422300476431,374.3599853515625,229.73741895869952,234.05999755859375,200.45913255035472,410.7763492208031,386.67999267578125,73063300,37285900,27838300,25679100,93732100
2025-02-04,232.54432678222656,242.05999755859375,206.14259338378906,411.5447998046875,392.2099914550781,232.87396618357337,242.52000427246094,206.81182081300247,413.09171636714575,394.0,226.40107197135944,238.02999877929688,202.57669285659674,408.9200578355856,381.3999938964844,227.00041910872287,239.00999450683594,203.15602747619252,411.86416676091864,382.6300048828125,45067300,29713800,43856400,20532100,57072200
2025-02-05,232.21469116210938,236.1699981689453,191.1099090576172,412.4629821777344,378.1700134277344,232.4144684638066,238.32000732421875,192.52827375908595,413.0018796658512,388.3900146484375,228.0193068583431,235.1999969482422,187.81370210065404,409.5787506797878,375.5299987792969,228.27901582634638,237.02000427246094,190.85021363044225,411.5248607564065,387.510009765625,39620300,38727300,70373900,16316700,57223300
2025-02-06,232.9638671875,238.8300018310547,191.3795928955078,414.9879150390625,374.32000732421875,233.54323203112875,239.66000366210938,191.87901770448227,417.36315732347487,375.3999938964844,230.17692277145878,236.00999450683594,188.50290111861952,413.1715497090401,363.17999267578125,231.0359788855247,238.00999450683594,189.28200260132084,413.1715497090401,373.0299987792969,29925300,60897100,29297400,16309800,77918200
2025-02-07,227.3800048828125,229.14999389648438,185.1267852783203,408.9300537109375,361.6199951171875,233.74300400322835,234.80999755859375,190.9600634127379,417.8122379259866,380.54998779296875,227.0104008794231,228.05999755859375,183.02921021692137,407.2833615993766,360.3399963378906,232.3445476829273,232.5,190.83022332592188,415.6465973451397,370.19000244140625,39707200,77539300,49315000,22886800,70298300
2025-02-10,227.64999389648438,233.13999938964844,186.2554931640625,411.3951110839844,350.7300109863281,230.58999633789062,233.9199981689453,187.98349876976383,414.62861779989964,362.70001220703125,227.1999969482422,229.1999969482422,185.64619427540677,410.0977246861568,350.510009765625,229.57000732421875,230.5500030517578,187.1344857224474,412.8821197108573,356.2099914550781,33115600,35419900,23105600,20817900,77514900
2025-02-11,232.6199951171875,232.75999450683594,185.10682678222656,410.6166687011719,328.5,235.22999572753906,233.44000244140625,186.72495835838524,411.6645553606299,349.3699951171875,228.1300048828125,230.1300048828125,184.06801459806726,408.48093644203584,325.1000061035156,228.1999969482422,231.9199981689453,184.81715184499055,408.8202828688126,345.79998779296875,53718400,23713700,21239500,18140600,118543400
2025-02-12,236.8699951171875,228.92999267578125,183.39878845214844,408.2214660644531,336.510009765625,236.9600067138672,231.17999267578125,184.8970629566076,409.92803560329327,346.3999938964844,230.67999267578125,228.16000366210938,181.62083725948915,403.56079794352274,329.1199951171875,231.1999969482422,230.4600067138672,183.0092376906385,406.3951110778186,329.94000244140625,45243300,32285200,22072600,19121700,105382700
2025-02-13,241.52999877929688,230.3699951171875,185.92587280273438,409.7184753417969,355.94000244140625,242.33999633789062,230.4199981689453,186.06571114375504,410.17754630619044,358.69000244140625,235.57000732421875,227.52000427246094,182.9293238598035,405.54681680905935,342.8500061035156,236.91000366210938,228.85000610351562,184.10797436946572,406.185550721702,345.0,53614100,31346500,21402500,23891700,89441500
2025-02-14,244.60000610351562,228.67999267578125,185.01690673828125,407.6126708984375,355.8399963378906,245.5500030517578,229.88999938964844,186.1855589387927,408.0917213200678,362.0,240.99000549316406,227.22999572753906,184.1079651875959,405.06778596420224,347.5,241.25,229.1999969482422,184.8471041355986,406.9739674594389,360.6199951171875,40896200,27031100,20448400,22758500,68277300
2025-02-18,244.47000122070312,226.64999389648438,183.55859375,408.8202819824219,354.1099853515625,245.17999267578125,229.3000030517578,185.74607679460826,409.7783523938356,359.1000061035156,241.83999633789062,223.72000122070312,181.5309302979739,405.6865508328786,350.0199890136719,244.14999389648438,228.82000732421875,185.386490331916,407.18354917543536,355.010009765625,48822500,42975100,29916700,21423100,51631700
2025-02-19,244.8699951171875,226.6300048828125,185.05686950683594,413.94000244140625,360.55999755859375,246.00999450683594,226.8300018310547,185.246653369277,414.6585628844229,367.3399963378906,243.16000366210938,223.7100067138672,183.3787942547783,406.8342549807474,353.6700134277344,244.66000366210938,225.52000427246094,183.8582530360721,407.06380569744374,354.0,32204200,28566700,19549400,24114200,67094400
2025-02-20,245.8300018310547,222.8800048828125,184.34768676757812,416.1300048828125,354.3999938964844,246.77999877929688,225.1300048828125,185.09682399614678,419.30999755859375,362.29998779296875,244.2899932861328,221.80999755859375,182.5098070913863,412.5400085449219,348.0,244.94000244140625,224.77999877929688,184.58741616756504,415.2900085449219,361.510009765625,32316900,30001700,20441500,23508700,45965400
2025-02-21,245.5500030517578,216.5800018310547,179.4533233642578,408.2099914550781,337.79998779296875,248.69000244140625,223.30999755859375,185.12678179449694,418.04998779296875,354.9800109863281,245.22000122070312,214.74000549316406,178.87398876546825,407.8900146484375,334.4200134277344,245.9499969482422,223.27999877929688,184.93699793129608,417.3399963378906,353.44000244140625,53197400,55323900,35199200,27524800,74058600
2025-02-24,247.10000610351562,212.7100067138672,179.04379272460938,404.0,330.5299987792969,248.86000061035156,217.72000122070312,182.90933584096624,409.3699951171875,342.3999938964844,244.4199981689453,212.4199981689453,178.68420625509464,399.32000732421875,324.70001220703125,244.92999267578125,217.4499969482422,181.78064614487357,408.510009765625,338.1400146484375,51326400,42387600,29854200,26443700,76052300
2025-02-25,247.0399932861328,212.8000030517578,175.21820068359375,397.8999938964844,302.79998779296875,250.0,213.33999633789062,178.53438877889693,401.9200134277344,328.8900146484375,244.91000366210938,204.16000366210938,174.48904471950055,396.70001220703125,297.25,248.0,211.6300048828125,177.8351818432405,401.1000061035156,327.0199890136719,48013300,58958000,41913400,29387400,134228800
2025-02-26,240.36000061035156,214.35000610351562,172.5312957763672,399.7300109863281,290.79998779296875,244.97999572753906,218.16000366210938,175.87744820035027,403.6000061035156,309.0,239.1300048828125,213.08999633789062,171.38262477536554,394.25,288.0400085449219,244.3300018310547,214.94000244140625,174.8686155406987,398.010009765625,303.7099914550781,44433600,39120600,35431300,19619000,100118300
2025-02-27,237.3000030517578,208.74000549316406,168.30616760253906,392.5299987792969,281.95001220703125,242.4600067138672,219.97000122070312,174.3591940996765,405.739990234375,297.2300109863281,237.05999755859375,208.3699951171875,167.746814231894,392.1700134277344,280.8800048828125,239.41000366210938,218.35000610351562,173.78985771928288,401.2699890136719,291.1600036621094,41153600,40548600,39991000,21127400,101748200
2025-02-28,241.83999633789062,212.27999877929688,170.0841064453125,396.989990234375,292.9800109863281,242.08999633789062,212.6199951171875,170.41372863795183,397.6300048828125,293.8800048828125,230.1999969482422,206.99000549316406,166.5781498819881,386.57000732421875,273.6000061035156,236.9499969482422,208.64999389648438,168.48594100971005,392.6600036621094,279.5,56833400,51771700,48130600,32845700,115697000
2025-03-03,238.02999877929688,205.02000427246094,166.81787109375,388.489990234375,284.6499938964844,244.02999877929688,214.00999450683594,173.17055534541237,398.82000732421875,303.94000244140625,236.11000061035156,202.5500030517578,165.73911166521458,386.1600036621094,277.29998779296875,241.7899932861328,213.35000610351562,171.7322094406985,398.82000732421875,300.3399963378906,47184000,42948400,40770500,23007700,115551400
2025-03-04,235.92999267578125,203.8000030517578,170.72337341308594,388.6099853515625,272.0400085449219,240.07000732421875,206.8000030517578,173.09064211021553,392.5799865722656,284.3500061035156,234.67999267578125,197.42999267578125,165.60926829005186,381.0,261.8399963378906,237.7100067138672,200.11000061035156,166.04876455679425,383.3999938964844,270.92999267578125,53798100,60853100,45388000,29342900,126706600
2025-03-05,235.74000549316406,208.36000061035156,172.8209686279297,401.0199890136719,279.1000061035156,236.5500030517578,209.97999572753906,173.58008886593674,401.6700134277344,279.54998779296875,229.22999572753906,203.25999450683594,168.86551735545183,388.80999755859375,267.7099914550781,235.4199981689453,204.8000030517578,170.32384453302183,389.3399963378906,272.9200134277344,47227600,38610100,30954900,23433100,94042900
2025-03-06,235.3300018310547,200.6999969482422,172.1517333984375,396.8900146484375,263.45001220703125,237.86000061035156,205.77000427246094,174.60889486138916,402.1499938964844,272.6499938964844,233.16000366210938,198.3000030517578,170.30385555544734,392.67999267578125,260.0199890136719,234.44000244140625,204.39999389648438,170.33381982392953,394.2799987792969,272.05999755859375,45170400,49863800,28302000,23304600,98451600
2025-03-07,239.07000732421875,199.25,173.66000366210938,393.30999755859375,262.6700134277344,241.3699951171875,202.27000427246094,174.76872740179581,394.79998779296875,266.25,234.75999450683594,192.52999877929688,170.07413701655315,385.5400085449219,250.72999572753906,235.11000061035156,199.49000549316406,171.06298843219486,392.32000732421875,259.32000732421875,46273600,59802800,27385800,22034100,102369600
2025-03-10,227.47999572753906,194.5399932861328,165.8699951171875,380.1600036621094,222.14999389648438,236.16000366210938,196.72999572753906,168.4600067138672,386.3999938964844,253.3699951171875,224.22000122070312,190.85000610351562,163.69000244140625,377.2200012207031,220.0,235.5399932861328,195.60000610351562,168.25999450683594,385.8399963378906,252.5399932861328,72071200,62350900,43604000,32840100,189076900
2025-03-11,220.83999633789062,196.58999633789062,164.0399932861328,380.45001220703125,230.5800018310547,225.83999633789062,200.17999267578125,166.75,386.0,237.05999755859375,217.4499969482422,193.39999389648438,161.3699951171875,376.9100036621094,217.02000427246094,223.80999755859375,193.89999389648438,164.91000366210938,379.0,225.30999755859375,76137400,54002900,39587400,30380200,174896400
2025-03-12,216.97999572753906,198.88999938964844,167.11000061035156,383.2699890136719,248.08999633789062,221.75,201.52000427246094,167.63999938964844,385.2200012207031,251.83999633789062,214.91000366210938,195.2899932861328,163.52999877929688,378.95001220703125,241.10000610351562,220.13999938964844,200.72000122070312,166.5800018310547,382.95001220703125,247.22000122070312,62547500,43679300,28372400,24253600,142215700
2025-03-13,209.67999267578125,193.88999938964844,162.75999450683594,378.7699890136719,240.67999267578125,216.83999633789062,198.8800048828125,166.1300048828125,385.32000732421875,248.2899932861328,208.4199981689453,191.82000732421875,162.11000061035156,377.45001220703125,232.60000610351562,215.9499969482422,198.1699981689453,166.0399932861328,383.1600036621094,248.1300048828125,61368300,41270800,31756200,20473000,114813500
2025-03-14,213.49000549316406,197.9499969482422,165.49000549316406,388.55999755859375,249.97999572753906,213.9499969482422,198.64999389648438,166.49000549316406,390.2300109863281,251.5800018310547,209.5800018310547,195.32000732421875,162.4499969482422,379.510009765625,240.72999572753906,211.25,197.41000366210938,163.27000427246094,379.7799987792969,247.30999755859375,60107600,38096700,31995900,19952800,100242300
2025-03-17,214.0,195.74000549316406,164.2899932861328,388.70001220703125,238.00999450683594,215.22000122070312,199.0,166.3000030517578,392.7099914550781,245.39999389648438,209.97000122070312,194.32000732421875,163.6699981689453,385.57000732421875,232.8000030517578,213.30999755859375,198.77000427246094,165.02999877929688,386.70001220703125,245.05999755859375,48073400,47341800,31184300,22474300,111900600
2025-03-18,212.69000244140625,192.82000732421875,160.6699981689453,383.5199890136719,225.30999755859375,215.14999389648438,194.0,164.25,387.3699951171875,230.10000610351562,211.49000549316406,189.3800048828125,156.72000122070312,381.1000061035156,222.27999877929688,214.16000366210938,192.52000427246094,163.67999267578125,387.07000732421875,228.16000366210938,42432400,40414900,42074800,19486900,111477600
2025-03-19,215.24000549316406,195.5399932861328,163.88999938964844,387.82000732421875,235.86000061035156,218.75999450683594,195.97000122070312,165.8699951171875,389.67999267578125,241.41000366210938,213.75,191.9600067138672,161.0,384.0,229.1999969482422,214.22000122070312,193.3800048828125,161.75999450683594,385.5299987792969,231.61000061035156,54385400,39442900,34275600,19185500,111993800
